LAT,LON,YEAR,MONTH,STATE,HUMIDITY,PRECIP,RADIATION,SFCWIND,TEMP
40.25,-86.25,2028,9,INDIANA,48.342358,43.504833,217.03621,3.8261414,21.434692
40.25,-86.25,2028,10,INDIANA,68.77146,137.729301,147.15828,4.8856897,13.85498
40.25,-86.25,2028,11,INDIANA,73.54334,15.9273219,120.255005,4.343632,7.1402283
40.25,-86.25,2028,12,INDIANA,70.27305,59.227167,84.766205,4.9325023,2.2583008
40.25,-86.25,2029,1,INDIANA,72.0957,61.93374,92.72185,4.163887,-0.3912964
40.25,-86.25,2029,2,INDIANA,77.10985,124.547052,124.43412,4.288281,4.067932
40.25,-86.25,2029,3,INDIANA,69.52281,75.37188,179.1538,4.8685684,6.5124817
40.25,-86.25,2029,4,INDIANA,69.05609,43.663539,246.5779,4.356153,12.408966
40.25,-86.25,2029,5,INDIANA,71.19347,108.226575,255.51662,4.003469,12.192657
40.25,-86.25,2029,6,INDIANA,66.680435,52.367235,312.7838,3.1533806,20.464966
40.25,-86.25,2029,7,INDIANA,66.94783,123.343749,274.3726,3.1272595,23.08191
40.25,-86.25,2029,8,INDIANA,50.53076,67.500192,255.46938,3.2438226,26.950317
40.25,-86.25,2029,9,INDIANA,55.97041,59.229282,209.07315,3.3196516,21.988953
40.25,-86.25,2029,10,INDIANA,75.884674,86.23224,140.64954,3.6266007,13.4357605
40.25,-86.25,2029,11,INDIANA,78.13021,58.050309,99.344124,3.5763733,7.7703247
40.25,-86.25,2029,12,INDIANA,69.96337,6.3353172,94.070786,5.074889,2.7695618
40.25,-86.25,2030,1,INDIANA,58.197178,34.161897,109.987724,5.1494966,-4.311737
40.25,-86.25,2030,2,INDIANA,80.07022,101.218101,105.43233,4.785532,3.4511108
40.25,-86.25,2030,3,INDIANA,76.82336,174.705132,169.01396,4.0576386,10.981506
40.25,-86.25,2030,4,INDIANA,71.152664,50.754543,233.22458,4.2012067,12.650604
40.25,-86.25,2030,5,INDIANA,79.9265,135.392961,203.23463,3.7673335,16.865967
40.25,-86.25,2030,6,INDIANA,81.368286,127.460691,251.60359,3.072409,21.75824
40.25,-86.25,2030,7,INDIANA,65.85523,60.674658,303.73392,2.9387934,26.31314
40.25,-86.25,2030,8,INDIANA,50.192257,64.512492,261.10654,3.004058,24.827362
40.25,-86.25,2030,9,INDIANA,66.80247,89.840799,197.7912,3.63425,17.349396
40.25,-86.25,2030,10,INDIANA,72.23302,107.237607,154.57198,4.2682996,10.6521
40.25,-86.25,2030,11,INDIANA,76.75211,44.787372,106.52066,4.244355,6.3847046
40.25,-86.25,2030,12,INDIANA,77.16837,43.028211,87.23379,4.901603,2.983551
40.25,-82.75,2020,1,OHIO,66.44244,64.678881,91.155975,5.587847,1.1586304
40.25,-82.75,2020,2,OHIO,67.19766,108.06189,132.63542,4.6680474,3.3226318
40.25,-82.75,2020,3,OHIO,63.343685,60.29454,186.35968,4.18175,0.8434143
40.25,-82.75,2020,4,OHIO,74.86179,94.387671,206.40909,3.9013422,9.192108
40.25,-82.75,2020,5,OHIO,78.29862,141.32091,226.30115,3.5535486,17.365295
40.25,-82.75,2020,6,OHIO,80.904,150.85857,264.24402,2.6451478,19.895721
40.25,-82.75,2020,7,OHIO,69.469986,31.463364,282.14468,2.374329,21.623657
40.25,-82.75,2020,8,OHIO,54.667717,52.703298,262.5144,3.4880998,23.905518
40.25,-82.75,2020,9,OHIO,54.750225,67.97202,208.63101,3.5088966,19.633514
40.25,-82.75,2020,10,OHIO,72.17089,177.19761,146.03737,4.2144856,12.227966
40.25,-82.75,2020,11,OHIO,81.33238,76.106994,93.541824,4.0426955,6.7471313
40.25,-82.75,2020,12,OHIO,77.38234,44.56461,81.11347,4.894149,2.0246582
40.25,-82.75,2021,1,OHIO,73.49098,49.033845,89.28564,4.5410447,-0.675354
40.25,-82.75,2021,2,OHIO,74.480896,76.810212,126.1649,4.4032907,-1.5221863
40.25,-82.75,2021,3,OHIO,74.91935,75.40941,165.42827,4.660372,5.410309
40.25,-82.75,2021,4,OHIO,80.909805,148.846278,176.88062,4.083377,11.299377
40.25,-82.75,2021,5,OHIO,79.575745,219.043251,213.16797,3.7492213,14.571289
40.25,-82.75,2021,6,OHIO,80.51685,218.14839,257.83337,2.7897081,18.808685
40.25,-82.75,2021,7,OHIO,81.22547,101.09835,264.26376,2.7639306,22.392853
40.25,-82.75,2021,8,OHIO,77.0354,63.849348,257.13873,2.484943,21.284607
40.25,-82.75,2021,9,OHIO,76.42766,168.37779,189.54765,3.3031466,19.138824
40.25,-82.75,2021,10,OHIO,73.5707,10.345134,172.46152,2.92454,9.326538
40.25,-82.75,2021,11,OHIO,74.60636,80.032275,97.40072,4.2875686,6.5999756
40.25,-82.75,2021,12,OHIO,78.88846,82.61385,80.44667,4.332981,2.4288635
40.25,-82.75,2022,1,OHIO,60.404358,27.44655,98.84346,4.5035105,-2.777954
40.25,-82.75,2022,2,OHIO,77.71174,124.0263,118.5756,4.2111244,3.6656494
40.25,-82.75,2022,3,OHIO,76.94247,92.818758,163.1553,4.5910454,9.826294
40.25,-82.75,2022,4,OHIO,79.52698,87.92892,173.69266,3.796244,11.441315
40.25,-82.75,2022,5,OHIO,80.674995,244.74828,200.89326,4.581909,15.183411
40.25,-82.75,2022,6,OHIO,81.1001,156.444999,261.06094,3.6247187,19.283295
40.25,-82.75,2022,7,OHIO,82.02331,109.819986,239.31042,2.5496652,19.118622
40.25,-82.75,2022,8,OHIO,82.581665,154.652709,216.12776,2.6437583,18.664398
40.25,-82.75,2022,9,OHIO,79.96276,90.180081,172.42418,2.9903152,16.879211
40.25,-82.75,2022,10,OHIO,77.645164,44.093595,154.00758,3.1897166,11.641388
40.25,-82.75,2022,11,OHIO,79.67907,94.334736,105.503136,3.333256,7.281311
40.25,-82.75,2022,12,OHIO,84.30682,71.336646,71.98552,4.1269407,2.8164062
40.25,-82.75,2023,1,OHIO,74.895454,27.237756,89.347626,4.244473,-0.4045105
40.25,-82.75,2023,2,OHIO,72.23184,80.446578,119.48403,4.688042,1.3400269
40.25,-82.75,2023,3,OHIO,75.999245,70.96461,181.35168,4.0773244,5.84494
40.25,-82.75,2023,4,OHIO,70.6927,138.78507,230.20227,4.1433167,8.656433
40.25,-82.75,2023,5,OHIO,77.348915,123.794202,217.84598,3.5885832,14.839172
40.25,-82.75,2023,6,OHIO,83.446075,263.79822,241.38858,3.5885017,20.226318
40.25,-82.75,2023,7,OHIO,79.40255,71.48364,292.47495,2.4231386,22.127472
40.25,-82.75,2023,8,OHIO,72.40364,53.563668,255.21565,2.5506983,22.687073
40.25,-82.75,2023,9,OHIO,71.08077,91.409118,203.38583,2.74071,20.361511
40.25,-82.75,2023,10,OHIO,67.851364,19.572288,167.29951,3.1206253,12.808563
40.25,-82.75,2023,11,OHIO,74.52243,72.172893,111.402466,4.1714153,7.2862244
40.25,-82.75,2023,12,OHIO,71.72386,32.079096,94.53275,4.7977815,1.7872009
40.25,-82.75,2024,1,OHIO,77.66954,33.456624,98.74004,3.7707014,0.21884155
40.25,-82.75,2024,2,OHIO,67.289825,75.664479,131.56393,4.988618,-1.7215576
40.25,-82.75,2024,3,OHIO,74.25135,83.606529,162.68242,4.251849,4.723694
40.25,-82.75,2024,4,OHIO,69.12682,116.321619,204.30846,5.032769,10.887878
40.25,-82.75,2024,5,OHIO,80.64319,192.72333,205.29684,3.5790124,15.299194
40.25,-82.75,2024,6,OHIO,76.880684,79.8456,287.64603,2.842708,20.042664
40.25,-82.75,2024,7,OHIO,75.1625,106.565781,258.1351,2.2952638,21.933136
40.25,-82.75,2024,8,OHIO,64.06219,103.84272,259.81168,2.9097347,23.825714
40.25,-82.75,2024,9,OHIO,66.99023,79.691907,193.89922,3.3280401,16.532135
40.25,-82.75,2024,10,OHIO,72.9291,39.172866,140.91284,3.1483076,12.110809
40.25,-82.75,2024,11,OHIO,69.5973,43.190622,114.44856,3.967586,5.894165
40.25,-82.75,2024,12,OHIO,78.53822,53.148831,78.62908,4.430358,2.6993408
40.25,-82.75,2025,1,OHIO,70.34228,87.754749,91.37923,5.5488405,-0.08898926
40.25,-82.75,2025,2,OHIO,80.4746,35.371404,144.92268,3.6646457,-3.4091797
40.25,-82.75,2025,3,OHIO,74.376724,58.222437,173.2352,3.7702994,5.519562
40.25,-82.75,2025,4,OHIO,75.15238,177.499224,197.87837,4.520211,12.558258
40.25,-82.75,2025,5,OHIO,76.384605,145.10442,245.91924,3.8994393,15.068512
40.25,-82.75,2025,6,OHIO,77.05522,148.300995,266.9964,3.537982,17.167786
40.25,-82.75,2025,7,OHIO,79.45702,119.82504,251.14766,2.1785228,20.291077
40.25,-82.75,2025,8,OHIO,66.097824,97.595202,273.1367,3.1202362,22.427124
40.25,-82.75,2025,9,OHIO,76.88777,163.23618,203.75143,3.0025675,16.603851
40.25,-82.75,2025,10,OHIO,74.64742,108.240036,145.36032,3.8405375,11.583557
40.25,-82.75,2025,11,OHIO,78.839294,116.754291,89.51735,4.8476443,6.7978516
40.25,-82.75,2025,12,OHIO,75.02757,65.724369,85.68107,5.027856,3.620758
40.25,-82.75,2026,1,OHIO,71.40673,75.478836,99.119354,3.9905822,0.20407104
40.25,-82.75,2026,2,OHIO,80.09865,131.042748,132.84003,4.0961714,6.9560547
40.25,-82.75,2026,3,OHIO,67.06069,64.969224,173.81021,5.5074515,5.2948303
40.25,-82.75,2026,4,OHIO,74.00344,73.311195,215.21625,3.8823345,11.667328
40.25,-82.75,2026,5,OHIO,73.1859,116.8668,251.62305,4.0025716,13.558136
40.25,-82.75,2026,6,OHIO,73.19962,75.358779,286.51596,3.131761,18.857758
40.25,-82.75,2026,7,OHIO,68.14142,98.384229,285.1579,2.1866033,24.47937
40.25,-82.75,2026,8,OHIO,68.61039,99.2301,237.25926,2.8477676,21.153381
40.25,-82.75,2026,9,OHIO,63.43912,86.060751,216.58542,3.4763787,20.077332
40.25,-82.75,2026,10,OHIO,64.42897,18.750699,159.82153,3.2218304,13.680176
40.25,-82.75,2026,11,OHIO,67.26748,17.2427631,116.06974,3.2839196,5.1557617
40.25,-82.75,2026,12,OHIO,79.64364,81.17544,83.39531,4.1899986,3.811493
40.25,-82.75,2027,1,OHIO,74.6562,59.000487,93.53361,5.102687,2.497284
40.25,-82.75,2027,2,OHIO,70.54812,92.162868,124.97828,4.596765,-0.18493652
40.25,-82.75,2027,3,OHIO,65.14114,105.665445,182.8263,4.9524546,3.4909973
40.25,-82.75,2027,4,OHIO,70.46228,122.69682,241.6858,4.338258,12.234894
40.25,-82.75,2027,5,OHIO,76.27966,144.70863,233.2984,3.765212,15.885254
40.25,-82.75,2027,6,OHIO,82.181114,162.958002,241.91997,2.816703,18.156708
40.25,-82.75,2027,7,OHIO,81.69877,168.42078,270.12546,2.752211,21.682312
40.25,-82.75,2027,8,OHIO,77.62261,78.605748,255.56332,2.4881108,20.693726
40.25,-82.75,2027,9,OHIO,74.51531,31.835346,193.13947,2.3698592,17.562866
40.25,-82.75,2027,10,OHIO,74.654045,90.819246,132.51186,3.5618877,11.815063
40.25,-82.75,2027,11,OHIO,83.23226,63.732711,97.27211,3.287721,8.388519
40.25,-82.75,2027,12,OHIO,72.33159,45.6789,86.06191,4.5798984,0.50701904
40.25,-82.75,2028,1,OHIO,78.56427,47.632809,81.68056,4.4133844,2.116455
40.25,-82.75,2028,2,OHIO,65.250626,74.341599,147.22238,4.7318425,-4.351227
40.25,-82.75,2028,3,OHIO,74.43348,94.904946,176.74405,4.1696,4.4556274
40.25,-82.75,2028,4,OHIO,76.41907,101.827725,188.93184,3.996339,8.986053
40.25,-82.75,2028,5,OHIO,79.60504,166.53255,230.30772,3.9960206,17.178162
40.25,-82.75,2028,6,OHIO,77.98931,111.50289,276.65387,2.75775,19.28003
40.25,-82.75,2028,7,OHIO,70.681175,66.850227,276.54443,2.8229444,21.518188
40.25,-82.75,2028,8,OHIO,69.11342,93.739479,241.03348,2.6796308,23.812103
40.25,-82.75,2028,9,OHIO,57.213028,70.990671,212.71422,3.7452936,19.319855
40.25,-82.75,2028,10,OHIO,74.19264,133.358145,124.67816,4.46994,12.9956665
40.25,-82.75,2028,11,OHIO,75.56794,33.723804,114.766396,4.1219897,5.652588
40.25,-82.75,2028,12,OHIO,72.99216,87.455241,77.39128,4.850303,2.7709656
40.25,-82.75,2029,1,OHIO,76.067635,71.062554,84.57784,4.3367095,-1.1566467
40.25,-82.75,2029,2,OHIO,77.83346,114.75663,115.62891,4.042172,2.796051
40.25,-82.75,2029,3,OHIO,70.05689,89.262801,162.76573,4.603038,4.84079
40.25,-82.75,2029,4,OHIO,72.460686,45.91329,228.51903,4.223376,11.386078
40.25,-82.75,2029,5,OHIO,72.178055,145.838985,259.02612,4.092871,10.93985
40.25,-82.75,2029,6,OHIO,75.36687,103.91178,304.2311,2.834294,18.75122
40.25,-82.75,2029,7,OHIO,71.01669,75.532809,279.98022,2.9075704,21.276825
40.25,-82.75,2029,8,OHIO,55.834385,68.148564,258.19284,2.9034529,25.635406
40.25,-82.75,2029,9,OHIO,61.009853,81.801945,206.2537,3.0878932,21.039185
40.25,-82.75,2029,10,OHIO,77.92216,98.443086,146.98257,3.6459594,12.951996
40.25,-82.75,2029,11,OHIO,78.887,49.922235,101.4776,3.4554017,6.7121887
40.25,-82.75,2029,12,OHIO,71.786224,22.9997922,87.73357,5.239475,2.5367737
40.25,-82.75,2030,1,OHIO,67.61702,67.095336,101.98172,4.968051,-4.4351196
40.25,-82.75,2030,2,OHIO,79.496315,90.51705,99.623474,4.5455837,2.940216
40.25,-82.75,2030,3,OHIO,77.81941,142.65957,159.16124,3.8733582,9.954651
40.25,-82.75,2030,4,OHIO,71.65895,61.002474,232.62112,4.1265216,11.287567
40.25,-82.75,2030,5,OHIO,82.219345,179.639268,202.32289,3.409888,16.223114
40.25,-82.75,2030,6,OHIO,85.79772,245.18076,217.32996,2.9093325,20.887146
40.25,-82.75,2030,7,OHIO,77.046936,71.37393,299.8423,2.59157,23.583862
40.25,-82.75,2030,8,OHIO,66.793976,61.56348,258.38342,2.5117867,21.915771
40.25,-82.75,2030,9,OHIO,71.21572,86.424036,193.8572,3.460359,15.682037
40.25,-82.75,2030,10,OHIO,75.249565,161.166915,135.43028,4.238856,10.329559
40.25,-82.75,2030,11,OHIO,81.01435,58.04532,100.68889,4.157244,5.7484436
40.25,-82.75,2030,12,OHIO,79.98645,63.190656,75.1397,4.7729993,3.0215454
40.75,-78.25,2020,1,PENNSYLVANIA,71.38609,80.524656,90.28127,4.441131,0.07244873
40.75,-78.25,2020,2,PENNSYLVANIA,71.74573,188.3313,130.46936,4.2835393,2.2949524
40.75,-78.25,2020,3,PENNSYLVANIA,64.80354,56.767617,188.39319,3.7358677,0.1605835
40.75,-78.25,2020,4,PENNSYLVANIA,77.321014,189.4179,198.11018,3.688346,7.719879
40.75,-78.25,2020,5,PENNSYLVANIA,81.948,117.83319,237.66658,2.483071,15.259644
40.75,-78.25,2020,6,PENNSYLVANIA,81.39928,131.80977,256.90384,2.4268324,18.488647
40.75,-78.25,2020,7,PENNSYLVANIA,76.88316,115.765914,260.78656,1.8695087,19.782806
40.75,-78.25,2020,8,PENNSYLVANIA,77.12128,89.994594,258.31143,2.3510683,19.202545
40.75,-78.25,2020,9,PENNSYLVANIA,71.81471,94.262631,214.46011,2.8249724,15.995514
40.75,-78.25,2020,10,PENNSYLVANIA,78.37835,131.81394,149.27435,3.2303877,10.319183
40.75,-78.25,2020,11,PENNSYLVANIA,83.457756,80.214399,89.14874,3.3818867,5.797058
40.75,-78.25,2020,12,PENNSYLVANIA,76.56092,50.862891,82.92072,4.1560955,1.6958313
40.75,-78.25,2021,1,PENNSYLVANIA,75.41017,69.555675,88.64766,3.8410914,-1.5001221
40.75,-78.25,2021,2,PENNSYLVANIA,80.87068,73.01052,114.81914,3.917599,-2.6529846
40.75,-78.25,2021,3,PENNSYLVANIA,81.41693,111.091461,156.49442,3.7719107,2.349884
40.75,-78.25,2021,4,PENNSYLVANIA,82.6044,100.712265,194.86143,2.9938233,9.98587
40.75,-78.25,2021,5,PENNSYLVANIA,79.004456,155.69613,232.44275,3.3559532,12.92218
40.75,-78.25,2021,6,PENNSYLVANIA,81.850975,107.547978,242.97134,2.5447183,16.98816
40.75,-78.25,2021,7,PENNSYLVANIA,81.73827,97.196082,274.35324,2.1516805,20.57904
40.75,-78.25,2021,8,PENNSYLVANIA,76.90109,73.229712,254.93248,2.1671095,19.765564
40.75,-78.25,2021,9,PENNSYLVANIA,77.668106,124.026732,197.72905,2.6463306,17.276276
40.75,-78.25,2021,10,PENNSYLVANIA,76.71624,27.330159,171.06276,2.721008,7.5873413
40.75,-78.25,2021,11,PENNSYLVANIA,76.39614,59.425914,105.85549,3.5916307,5.606598
40.75,-78.25,2021,12,PENNSYLVANIA,77.61432,84.729324,74.112114,3.7568471,0.8794861
40.75,-78.25,2022,1,PENNSYLVANIA,68.0982,45.509523,99.18919,3.607121,-3.8747864
40.75,-78.25,2022,2,PENNSYLVANIA,80.37692,63.218808,129.68375,3.716224,1.0550537
40.75,-78.25,2022,3,PENNSYLVANIA,77.27921,56.276514,179.12346,3.8326545,6.3369446
40.75,-78.25,2022,4,PENNSYLVANIA,81.908775,109.949784,184.84009,3.3088474,9.619812
40.75,-78.25,2022,5,PENNSYLVANIA,83.107666,173.259588,196.11873,3.7489166,13.374908
40.75,-78.25,2022,6,PENNSYLVANIA,80.34193,127.056972,278.71692,3.0770032,17.5596
40.75,-78.25,2022,7,PENNSYLVANIA,82.87565,138.15837,240.81993,2.410911,17.798187
40.75,-78.25,2022,8,PENNSYLVANIA,80.06812,68.739945,227.57413,2.6442406,17.047943
40.75,-78.25,2022,9,PENNSYLVANIA,80.29415,164.513382,164.24274,2.5977597,15.301178
40.75,-78.25,2022,10,PENNSYLVANIA,85.641815,119.919933,138.87816,2.576621,10.029541
40.75,-78.25,2022,11,PENNSYLVANIA,82.95167,56.470308,95.888245,2.9750369,6.089325
40.75,-78.25,2022,12,PENNSYLVANIA,84.5804,82.848939,65.494064,3.697484,2.0621338
40.75,-78.25,2023,1,PENNSYLVANIA,77.39164,41.796024,83.16542,3.7334762,0.00189209
40.75,-78.25,2023,2,PENNSYLVANIA,73.04099,92.212308,131.25569,3.9439263,0.57192993
40.75,-78.25,2023,3,PENNSYLVANIA,75.44569,84.076095,173.87505,3.733508,3.1703186
40.75,-78.25,2023,4,PENNSYLVANIA,69.9529,104.04111,229.99829,3.882749,6.8663635
40.75,-78.25,2023,5,PENNSYLVANIA,78.584915,133.7643,217.77971,3.0679,12.343201
40.75,-78.25,2023,6,PENNSYLVANIA,83.38835,170.134692,253.84625,2.914243,18.698608
40.75,-78.25,2023,7,PENNSYLVANIA,79.871,90.759531,280.94547,2.121813,20.092987
40.75,-78.25,2023,8,PENNSYLVANIA,77.005104,65.34738,263.00424,2.106423,20.375885
40.75,-78.25,2023,9,PENNSYLVANIA,79.92459,62.485299,184.72435,2.6303208,17.214203
40.75,-78.25,2023,10,PENNSYLVANIA,74.49598,13.859853,156.77313,2.499117,10.48291
40.75,-78.25,2023,11,PENNSYLVANIA,77.64495,70.699152,111.08102,3.1625803,5.539795
40.75,-78.25,2023,12,PENNSYLVANIA,74.30246,37.186815,87.88856,3.8377435,0.481781
40.75,-78.25,2024,1,PENNSYLVANIA,78.135925,28.546965,95.73514,3.4771934,-0.41030884
40.75,-78.25,2024,2,PENNSYLVANIA,71.125755,101.534406,127.89321,4.6433234,-1.6786499
40.75,-78.25,2024,3,PENNSYLVANIA,81.65903,62.0718,173.59218,3.75064,1.7870789
40.75,-78.25,2024,4,PENNSYLVANIA,73.48179,105.12081,198.35625,4.136144,8.344482
40.75,-78.25,2024,5,PENNSYLVANIA,82.11231,144.4776,205.22311,2.9443448,13.624664
40.75,-78.25,2024,6,PENNSYLVANIA,76.28004,57.787206,290.84686,2.8643763,17.757996
40.75,-78.25,2024,7,PENNSYLVANIA,77.84956,87.543225,266.02222,2.2632186,19.839447
40.75,-78.25,2024,8,PENNSYLVANIA,66.59072,71.630538,268.41287,2.690077,21.662903
40.75,-78.25,2024,9,PENNSYLVANIA,75.44125,82.67094,188.54109,3.0841734,14.208954
40.75,-78.25,2024,10,PENNSYLVANIA,79.56216,37.780272,139.48651,2.4971583,10.331818
40.75,-78.25,2024,11,PENNSYLVANIA,77.45086,38.477403,111.12765,3.0110486,3.266388
40.75,-78.25,2024,12,PENNSYLVANIA,79.872986,83.14026,79.9025,3.5773723,1.7118835
40.75,-78.25,2025,1,PENNSYLVANIA,74.20349,96.29316,87.28096,4.548324,-1.0874329
40.75,-78.25,2025,2,PENNSYLVANIA,80.011536,26.196264,138.9543,3.5138106,-3.2220154
40.75,-78.25,2025,3,PENNSYLVANIA,82.351234,110.437824,188.39162,3.179031,1.6940002
40.75,-78.25,2025,4,PENNSYLVANIA,80.47096,139.461051,190.66832,3.4054265,9.992737
40.75,-78.25,2025,5,PENNSYLVANIA,76.901886,92.607993,265.2996,3.27858,13.482361
40.75,-78.25,2025,6,PENNSYLVANIA,77.90527,93.63873,264.0121,3.1850648,15.843384
40.75,-78.25,2025,7,PENNSYLVANIA,77.53995,102.45096,254.08463,2.2278128,18.860352
40.75,-78.25,2025,8,PENNSYLVANIA,71.362595,125.67579,249.45186,2.4175103,20.376404
40.75,-78.25,2025,9,PENNSYLVANIA,82.36623,123.517128,204.66315,2.5282185,15.445435
40.75,-78.25,2025,10,PENNSYLVANIA,80.36397,104.200902,140.16144,3.159072,9.466583
40.75,-78.25,2025,11,PENNSYLVANIA,81.417625,124.369125,86.08833,4.215208,6.2235107
40.75,-78.25,2025,12,PENNSYLVANIA,76.382065,70.631238,81.62481,4.030952,1.6644592
40.75,-78.25,2026,1,PENNSYLVANIA,69.73657,57.704418,96.44224,3.6176765,0.38964844
40.75,-78.25,2026,2,PENNSYLVANIA,79.74315,86.086215,123.31207,3.6203659,4.750183
40.75,-78.25,2026,3,PENNSYLVANIA,69.46048,139.78773,170.08003,4.514217,3.7487793
40.75,-78.25,2026,4,PENNSYLVANIA,74.200294,59.382882,226.55293,3.5533907,9.223541
40.75,-78.25,2026,5,PENNSYLVANIA,78.43912,139.399854,222.50888,3.3973553,11.562317
40.75,-78.25,2026,6,PENNSYLVANIA,83.195,168.271722,242.01344,2.5515263,16.560394
40.75,-78.25,2026,7,PENNSYLVANIA,81.36212,92.071608,255.6208,2.2949753,20.999268
40.75,-78.25,2026,8,PENNSYLVANIA,80.919205,94.775778,235.99147,2.4733562,18.179688
40.75,-78.25,2026,9,PENNSYLVANIA,78.56813,50.782389,201.2337,2.4939992,16.119781
40.75,-78.25,2026,10,PENNSYLVANIA,76.143326,22.463088,167.55206,2.400963,10.481384
40.75,-78.25,2026,11,PENNSYLVANIA,76.67685,22.3012878,106.23832,2.7693584,3.166809
40.75,-78.25,2026,12,PENNSYLVANIA,81.280235,72.229392,75.97698,3.5578785,2.199524
40.75,-78.25,2027,1,PENNSYLVANIA,77.72178,101.666022,92.23073,4.124644,1.7958069
40.75,-78.25,2027,2,PENNSYLVANIA,71.582375,53.441451,132.16423,4.178166,-1.3292542
40.75,-78.25,2027,3,PENNSYLVANIA,75.09299,94.366644,184.3519,4.205033,1.0956726
40.75,-78.25,2027,4,PENNSYLVANIA,72.28702,71.423463,239.09303,3.60797,9.593811
40.75,-78.25,2027,5,PENNSYLVANIA,76.45446,55.176258,252.98416,2.9046497,13.892975
40.75,-78.25,2027,6,PENNSYLVANIA,83.63044,170.020809,203.17209,2.7462347,16.403687
40.75,-78.25,2027,7,PENNSYLVANIA,82.22866,121.137129,255.54857,2.5416195,20.352173
40.75,-78.25,2027,8,PENNSYLVANIA,69.54757,38.209926,275.78546,2.412867,18.986053
40.75,-78.25,2027,9,PENNSYLVANIA,77.360634,55.606467,200.24246,1.8976086,15.378906
40.75,-78.25,2027,10,PENNSYLVANIA,77.109924,64.578531,149.7651,3.0327532,9.905762
40.75,-78.25,2027,11,PENNSYLVANIA,81.62857,57.721965,104.30073,2.4748077,6.2980347
40.75,-78.25,2027,12,PENNSYLVANIA,76.05469,79.66563,77.30388,4.066634,0.25149536
40.75,-78.25,2028,1,PENNSYLVANIA,82.14802,68.223246,86.27353,3.7384958,0.11975098
40.75,-78.25,2028,2,PENNSYLVANIA,67.53552,72.456366,139.36617,4.456317,-3.626068
40.75,-78.25,2028,3,PENNSYLVANIA,77.63516,90.500244,185.15921,3.7511563,1.930542
40.75,-78.25,2028,4,PENNSYLVANIA,79.91225,153.84357,182.16353,3.3675182,6.0822754
40.75,-78.25,2028,5,PENNSYLVANIA,80.65584,154.49217,253.26218,3.1281059,15.228088
40.75,-78.25,2028,6,PENNSYLVANIA,79.013725,110.75535,274.00104,2.7120745,17.21463
40.75,-78.25,2028,7,PENNSYLVANIA,78.40921,88.82076,268.62393,2.723099,18.549042
40.75,-78.25,2028,8,PENNSYLVANIA,76.5479,150.465618,240.41672,2.3158607,20.89038
40.75,-78.25,2028,9,PENNSYLVANIA,74.99683,54.048345,215.73987,2.856886,15.394196
40.75,-78.25,2028,10,PENNSYLVANIA,78.88269,109.081872,130.29892,3.3748236,11.403809
40.75,-78.25,2028,11,PENNSYLVANIA,77.10256,36.66396,110.39123,3.3644884,3.6744385
40.75,-78.25,2028,12,PENNSYLVANIA,76.79828,86.965599,77.81244,3.9110103,1.9405518
40.75,-78.25,2029,1,PENNSYLVANIA,78.87523,83.448909,81.98372,3.757836,-2.0729675
40.75,-78.25,2029,2,PENNSYLVANIA,81.97685,106.41564,108.25406,3.4308684,0.30212402
40.75,-78.25,2029,3,PENNSYLVANIA,74.25478,97.127952,173.31311,4.0064516,1.5988159
40.75,-78.25,2029,4,PENNSYLVANIA,78.09298,76.122252,209.6213,3.3546898,9.351532
40.75,-78.25,2029,5,PENNSYLVANIA,74.58988,138.28302,255.19606,3.590846,8.976868
40.75,-78.25,2029,6,PENNSYLVANIA,79.7185,118.200861,278.3287,2.516322,16.615082
40.75,-78.25,2029,7,PENNSYLVANIA,79.91057,104.000301,270.6929,2.393994,18.403687
40.75,-78.25,2029,8,PENNSYLVANIA,80.989746,115.851282,232.64543,2.1995852,20.292053
40.75,-78.25,2029,9,PENNSYLVANIA,74.78338,40.831716,196.407,2.1445298,17.684418
40.75,-78.25,2029,10,PENNSYLVANIA,82.66953,129.66096,138.3228,3.1107154,11.272034
40.75,-78.25,2029,11,PENNSYLVANIA,82.06304,71.688336,98.42496,2.6894627,4.73703
40.75,-78.25,2029,12,PENNSYLVANIA,74.91419,30.30747,74.598854,4.6624303,1.2351074
40.75,-78.25,2030,1,PENNSYLVANIA,71.36667,74.687706,93.48463,4.5470104,-3.224945
40.75,-78.25,2030,2,PENNSYLVANIA,79.681076,105.462012,109.51679,4.0024624,1.0300903
40.75,-78.25,2030,3,PENNSYLVANIA,80.57039,99.208101,159.12744,3.0365975,5.819214
40.75,-78.25,2030,4,PENNSYLVANIA,72.51007,47.557614,226.71904,3.5376525,8.653168
40.75,-78.25,2030,5,PENNSYLVANIA,83.44764,115.73166,204.6299,2.772924,14.4470215
40.75,-78.25,2030,6,PENNSYLVANIA,87.21241,171.798048,210.2308,2.5031881,19.023773
40.75,-78.25,2030,7,PENNSYLVANIA,77.8823,86.443404,280.94824,2.5212164,20.767609
40.75,-78.25,2030,8,PENNSYLVANIA,80.05998,153.721131,241.12308,2.1412156,18.924042
40.75,-78.25,2030,9,PENNSYLVANIA,80.156746,56.944026,187.80531,2.6211574,13.042725
40.75,-78.25,2030,10,PENNSYLVANIA,77.298935,92.494689,148.9069,3.555469,9.157837
40.75,-78.25,2030,11,PENNSYLVANIA,82.25117,65.063811,97.78403,3.7226598,4.6247864
